ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-23,211.66587864000252,195.18645469508837,240.50442458814177,211.66587864000252,211.66587864000252,6.14387273636233,6.14387273636233,6.14387273636233,6.14387273636233,6.14387273636233,6.14387273636233,0.0,0.0,0.0,217.80975137636486
2024-07-24,212.2112345831891,195.37837459515268,240.912596236748,212.2112345831891,212.2112345831891,5.679737911967256,5.679737911967256,5.679737911967256,5.679737911967256,5.679737911967256,5.679737911967256,0.0,0.0,0.0,217.89097249515638
2024-07-25,212.7565905263757,193.3352392596631,239.6758085767509,212.7565905263757,212.7565905263757,3.306139745029626,3.306139745029626,3.306139745029626,3.306139745029626,3.306139745029626,3.306139745029626,0.0,0.0,0.0,216.06273027140534
2024-07-26,213.3019464695623,194.83240026121894,240.14830726939923,213.3019464695623,213.3019464695623,3.078910371083172,3.078910371083172,3.078910371083172,3.078910371083172,3.078910371083172,3.078910371083172,0.0,0.0,0.0,216.38085684064546
2024-07-29,214.93801429912202,195.48262073113625,240.79214471697696,214.93801429912202,214.93801429912202,3.3726212105706774,3.3726212105706774,3.3726212105706774,3.3726212105706774,3.3726212105706774,3.3726212105706774,0.0,0.0,0.0,218.3106355096927
2024-07-30,215.4833702423086,199.08426539722427,242.85023996219834,215.4833702423086,215.4833702423086,6.1438727363591905,6.1438727363591905,6.1438727363591905,6.1438727363591905,6.1438727363591905,6.1438727363591905,0.0,0.0,0.0,221.6272429786678
2024-07-31,216.0287261854952,198.83726211669293,243.9637186865294,216.0287261854952,216.0287261854952,5.679737911974351,5.679737911974351,5.679737911974351,5.679737911974351,5.679737911974351,5.679737911974351,0.0,0.0,0.0,221.70846409746954
2024-08-01,216.57408212868177,195.69535650180023,242.05003859917716,216.57408212868177,216.57408212868177,3.3061397450352916,3.3061397450352916,3.3061397450352916,3.3061397450352916,3.3061397450352916,3.3061397450352916,0.0,0.0,0.0,219.88022187371706
2024-08-02,217.11943807186836,197.48743909697782,242.74118127684204,217.11943807186836,217.11943807186836,3.0789103710658026,3.0789103710658026,3.0789103710658026,3.0789103710658026,3.0789103710658026,3.0789103710658026,0.0,0.0,0.0,220.19834844293416
2024-08-05,218.7555059014281,199.06337050638695,245.3009857196451,218.7555059014281,218.7555059014281,3.372621210571171,3.372621210571171,3.372621210571171,3.372621210571171,3.372621210571171,3.372621210571171,0.0,0.0,0.0,222.12812711199928
2024-08-06,219.3008618446147,201.57267276778586,248.79527284270984,219.3008618446147,219.3008618446147,6.1438727363633285,6.1438727363633285,6.1438727363633285,6.1438727363633285,6.1438727363633285,6.1438727363633285,0.0,0.0,0.0,225.44473458097804
2024-08-07,219.8462177878013,203.50790433465693,247.58776363475664,219.8462177878013,219.8462177878013,5.679737911973356,5.679737911973356,5.679737911973356,5.679737911973356,5.679737911973356,5.679737911973356,0.0,0.0,0.0,225.52595569977464
2024-08-08,220.39157373098786,201.8031020749024,245.94138734688957,220.39157373098786,220.39157373098786,3.3061397450339047,3.3061397450339047,3.3061397450339047,3.3061397450339047,3.3061397450339047,3.3061397450339047,0.0,0.0,0.0,223.69771347602176
2024-08-09,220.93692967417445,199.76995311925518,246.47245443182737,220.93692967417445,220.93692967417445,3.078910371065311,3.078910371065311,3.078910371065311,3.078910371065311,3.078910371065311,3.078910371065311,0.0,0.0,0.0,224.01584004523977
2024-08-12,222.5729975037342,203.0381664010953,249.1204645273307,222.5729975037342,222.5729975037342,3.372621210555116,3.372621210555116,3.372621210555116,3.372621210555116,3.372621210555116,3.372621210555116,0.0,0.0,0.0,225.9456187142893
2024-08-13,223.11835344692076,205.63169072163936,251.83019293773685,223.11835344692076,223.11835344692076,6.143872736352912,6.143872736352912,6.143872736352912,6.143872736352912,6.143872736352912,6.143872736352912,0.0,0.0,0.0,229.26222618327367
2024-08-14,223.66370939010739,206.21066171189938,251.816479450938,223.66370939010739,223.66370939010739,5.679737911970279,5.679737911970279,5.679737911970279,5.679737911970279,5.679737911970279,5.679737911970279,0.0,0.0,0.0,229.34344730207766
2024-08-15,224.20906533329398,206.4882498572283,252.89347902065688,224.20906533329398,224.20906533329398,3.3061397450360435,3.3061397450360435,3.3061397450360435,3.3061397450360435,3.3061397450360435,3.3061397450360435,0.0,0.0,0.0,227.51520507833
2024-08-16,224.75442127648054,204.4215882717481,252.43292758362014,224.75442127648054,224.75442127648054,3.0789103710949868,3.0789103710949868,3.0789103710949868,3.0789103710949868,3.0789103710949868,3.0789103710949868,0.0,0.0,0.0,227.83333164757553
2024-08-17,225.2997772196671,192.48107834473998,237.56544599669505,225.2997772196671,225.2997772196671,-10.790642864934815,-10.790642864934815,-10.790642864934815,-10.790642864934815,-10.790642864934815,-10.790642864934815,0.0,0.0,0.0,214.50913435473228
2024-08-18,225.8451331628537,193.87789684906917,237.3854230124819,225.8451331628537,225.8451331628537,-10.79063911009776,-10.79063911009776,-10.79063911009776,-10.79063911009776,-10.79063911009776,-10.79063911009776,0.0,0.0,0.0,215.05449405275593
2024-08-19,226.3904891060403,206.50422839034667,252.4790254841025,226.38903114171757,226.3904891060403,3.372621210566643,3.372621210566643,3.372621210566643,3.372621210566643,3.372621210566643,3.372621210566643,0.0,0.0,0.0,229.76311031660694
2024-08-20,226.93584504922686,210.62035250946744,255.78657926516524,226.9180575448247,226.94759302851037,6.143872736357051,6.143872736357051,6.143872736357051,6.143872736357051,6.143872736357051,6.143872736357051,0.0,0.0,0.0,233.0797177855839
2024-08-21,227.48120099241348,210.56850762132794,255.35892842415936,227.43461014997786,227.51744132192977,5.6797379119692835,5.6797379119692835,5.6797379119692835,5.6797379119692835,5.6797379119692835,5.6797379119692835,0.0,0.0,0.0,233.16093890438276
2024-08-22,228.02655693560004,208.43534925195257,254.35951930420893,227.95421092647396,228.08987035977643,3.3061397450308223,3.3061397450308223,3.3061397450308223,3.3061397450308223,3.3061397450308223,3.3061397450308223,0.0,0.0,0.0,231.33269668063087
2024-08-23,228.57191287878666,206.44360793275564,254.6191764830156,228.44397796124517,228.66508473258622,3.078910371086056,3.078910371086056,3.078910371086056,3.078910371086056,3.078910371086056,3.078910371086056,0.0,0.0,0.0,231.65082324987273
2024-08-24,229.11726882197323,193.4957969998664,241.05837282735735,228.95748616106562,229.2586315125645,-10.790642864927728,-10.790642864927728,-10.790642864927728,-10.790642864927728,-10.790642864927728,-10.790642864927728,0.0,0.0,0.0,218.3266259570455
2024-08-25,229.6626247651598,195.20295852742993,240.68594991450007,229.4588926332615,229.85656474473484,-10.790639110081168,-10.790639110081168,-10.790639110081168,-10.790639110081168,-10.790639110081168,-10.790639110081168,0.0,0.0,0.0,218.87198565507862
2024-08-26,230.20798070834638,209.18338258412953,256.09324259133734,229.95355278146556,230.44846372453935,3.372621210567135,3.372621210567135,3.372621210567135,3.372621210567135,3.372621210567135,3.372621210567135,0.0,0.0,0.0,233.58060191891352
2024-08-27,230.75333665153295,213.93329634447812,260.7083684771997,230.44942621579375,231.03900745131995,6.143872736362075,6.143872736362075,6.143872736362075,6.143872736362075,6.143872736362075,6.143872736362075,0.0,0.0,0.0,236.89720938789503
2024-08-28,231.29869259471954,213.83750709278675,257.65012867937526,230.92837299131722,231.6380268591884,5.679737911966207,5.679737911966207,5.679737911966207,5.679737911966207,5.679737911966207,5.679737911966207,0.0,0.0,0.0,236.97843050668575
2024-08-29,231.84404853790616,211.67788656620579,257.02934025058255,231.40712167526743,232.24984300562747,3.306139745032962,3.306139745032962,3.306139745032962,3.306139745032962,3.306139745032962,3.306139745032962,0.0,0.0,0.0,235.15018828293913
2024-08-30,232.38940448109273,213.89049481574392,257.0769485480122,231.8665109024972,232.8749636174312,3.078910371077125,3.078910371077125,3.078910371077125,3.078910371077125,3.078910371077125,3.078910371077125,0.0,0.0,0.0,235.46831485216984
2024-08-31,232.93476042427932,198.44401611904598,243.089690347989,232.33244478810875,233.49757481636698,-10.790642864943996,-10.790642864943996,-10.790642864943996,-10.790642864943996,-10.790642864943996,-10.790642864943996,0.0,0.0,0.0,222.1441175593353
2024-09-01,233.48011636746588,197.82322033933636,247.9137056040956,232.76415136667242,234.1108807936914,-10.79063911007718,-10.79063911007718,-10.79063911007718,-10.79063911007718,-10.79063911007718,-10.79063911007718,0.0,0.0,0.0,222.68947725738872
2024-09-02,234.02547231065248,214.700745039111,261.1962488179357,233.19272375213953,234.76412390622332,3.372621210567629,3.372621210567629,3.372621210567629,3.372621210567629,3.372621210567629,3.372621210567629,0.0,0.0,0.0,237.3980935212201
2024-09-03,234.57082825383907,218.36717020506498,264.0572858372152,233.67500164032205,235.40125242417383,6.1438727363589365,6.1438727363589365,6.1438727363589365,6.1438727363589365,6.1438727363589365,6.1438727363589365,0.0,0.0,0.0,240.714700990198
2024-09-04,235.11618419702563,217.61801608694734,263.556620058816,234.1266823651395,236.0179536036695,5.679737911967294,5.679737911967294,5.679737911967294,5.679737911967294,5.679737911967294,5.679737911967294,0.0,0.0,0.0,240.79592210899293
2024-09-05,235.6615401402122,217.36388789756373,262.5587614134944,234.6192431779626,236.63935280033508,3.306139745035101,3.306139745035101,3.306139745035101,3.306139745035101,3.306139745035101,3.306139745035101,0.0,0.0,0.0,238.9676798852473
2024-09-06,236.20689608339885,214.2551270849845,263.7373611492793,235.12423103348647,237.25834295103164,3.0789103710766326,3.0789103710766326,3.0789103710766326,3.0789103710766326,3.0789103710766326,3.0789103710766326,0.0,0.0,0.0,239.28580645447548
2024-09-07,236.7522520265854,202.52163073509072,247.02447771556368,235.5821487114276,237.91664040001004,-10.790642864908667,-10.790642864908667,-10.790642864908667,-10.790642864908667,-10.790642864908667,-10.790642864908667,0.0,0.0,0.0,225.96160916167673
2024-09-08,237.297607969772,204.53552029892987,250.31821954272243,235.97187282100435,238.56013291842268,-10.790639110110959,-10.790639110110959,-10.790639110110959,-10.790639110110959,-10.790639110110959,-10.790639110110959,0.0,0.0,0.0,226.50696885966104
2024-09-09,237.84296391295857,217.92337911416368,263.2030153266814,236.39145222235598,239.2035330212049,3.372621210579155,3.372621210579155,3.372621210579155,3.372621210579155,3.372621210579155,3.372621210579155,0.0,0.0,0.0,241.21558512353772
2024-09-10,238.38831985614513,220.9888444705293,267.8477989411997,236.82428837144204,239.85046772792134,6.143872736355798,6.143872736355798,6.143872736355798,6.143872736355798,6.143872736355798,6.143872736355798,0.0,0.0,0.0,244.53219259250093
2024-09-11,238.93367579933172,222.35861455114875,267.3031696539978,237.23045642525526,240.5067099609204,5.679737911964216,5.679737911964216,5.679737911964216,5.679737911964216,5.679737911964216,5.679737911964216,0.0,0.0,0.0,244.61341371129595
2024-09-12,239.47903174251832,219.33317265379046,266.13919368254403,237.64533774558757,241.13864407745507,3.3061397450298795,3.3061397450298795,3.3061397450298795,3.3061397450298795,3.3061397450298795,3.3061397450298795,0.0,0.0,0.0,242.78517148754818
2024-09-13,240.02438768570488,220.76110246153902,266.59527590081785,238.08644399070516,241.7835302155253,3.0789103710761405,3.0789103710761405,3.0789103710761405,3.0789103710761405,3.0789103710761405,3.0789103710761405,0.0,0.0,0.0,243.10329805678103
2024-09-14,240.56974362889144,207.10970328470094,253.07144849857133,238.54685864559477,242.44118528517706,-10.790642864913258,-10.790642864913258,-10.790642864913258,-10.790642864913258,-10.790642864913258,-10.790642864913258,0.0,0.0,0.0,229.7791007639782
2024-09-15,241.1150995720781,209.23098004447402,252.22485938590867,238.98759197266148,243.09135930298268,-10.790639110119573,-10.790639110119573,-10.790639110119573,-10.790639110119573,-10.790639110119573,-10.790639110119573,0.0,0.0,0.0,230.32446046195852
